plasmids	segments
SRR5580038_RNODE_20_length_6336_cov_36.27733	18155
SRR5580038_RNODE_20_length_6336_cov_36.27733	12060
SRR5580038_RNODE_20_length_6336_cov_36.27733	17899
SRR5580038_RNODE_20_length_6336_cov_36.27733	10848
SRR5580038_RNODE_20_length_6336_cov_36.27733	13666
SRR5580038_RNODE_20_length_6336_cov_36.27733	5320
SRR5580038_RNODE_20_length_6336_cov_36.27733	11517
SRR5580038_RNODE_20_length_6336_cov_36.27733	8322
SRR5580038_RNODE_20_length_6336_cov_36.27733	12810
SRR5580038_RNODE_20_length_6336_cov_36.27733	8580
SRR5580038_RNODE_20_length_6336_cov_36.27733	2869
SRR5580038_RNODE_20_length_6336_cov_36.27733	9488
SRR5580038_RNODE_20_length_6336_cov_36.27733	9662
SRR5580038_RNODE_20_length_6336_cov_36.27733	12965
SRR5580038_RNODE_20_length_6336_cov_36.27733	3445
SRR5580038_RNODE_20_length_6336_cov_36.27733	9806
SRR5580038_RNODE_20_length_6336_cov_36.27733	4111
SRR5580038_RNODE_20_length_6336_cov_36.27733	19369
SRR5580040_RNODE_15_length_5322_cov_16.21550	17323
SRR5580040_RNODE_15_length_5322_cov_16.21550	3010
SRR5580040_RNODE_15_length_5322_cov_16.21550	17123
SRR5580040_RNODE_15_length_5322_cov_16.21550	13880
SRR5580040_RNODE_15_length_5322_cov_16.21550	15763
SRR5580040_RNODE_15_length_5322_cov_16.21550	6730
SRR5580040_RNODE_15_length_5322_cov_16.21550	20693
SRR5580040_RNODE_15_length_5322_cov_16.21550	15125
SRR5580040_RNODE_23_length_3033_cov_4.49320	9127
SRR5580040_RNODE_23_length_3033_cov_4.49320	10261
SRR5580040_RNODE_23_length_3033_cov_4.49320	12186
SRR5580040_RNODE_23_length_3033_cov_4.49320	8611
SRR5580042_RNODE_24_length_2493_cov_11.00440	8754
SRR5580042_RNODE_24_length_2493_cov_11.00440	8756
SRR5580042_RNODE_26_length_2216_cov_46.00000	19620
SRR5580042_RNODE_26_length_2216_cov_46.00000	10044
SRR5580042_RNODE_26_length_2216_cov_46.00000	19918
SRR5580042_RNODE_26_length_2216_cov_46.00000	13478
SRR5580042_RNODE_26_length_2216_cov_46.00000	15168
SRR5580042_RNODE_26_length_2216_cov_46.00000	19509
SRR5580046_RNODE_20_length_1710_cov_13.59420	17114
SRR5580046_RNODE_20_length_1710_cov_13.59420	15178
SRR5580046_RNODE_20_length_1710_cov_13.59420	16680
SRR5580053_RNODE_4_length_1674_cov_4.00240	13113
SRR5580053_RNODE_4_length_1674_cov_4.00240	17238
SRR5580053_RNODE_4_length_1674_cov_4.00240	14919
SRR5580056_RNODE_3_length_1232_cov_4.00320	13365
SRR5580056_RNODE_3_length_1232_cov_4.00320	18530
SRR5580056_RNODE_3_length_1232_cov_4.00320	12690
SRR5580056_RNODE_3_length_1232_cov_4.00320	16569
SRR5580056_RNODE_3_length_1232_cov_4.00320	15206
SRR5580056_RNODE_3_length_1232_cov_4.00320	17618
SRR5580056_RNODE_3_length_1232_cov_4.00320	14978
SRR5580056_RNODE_3_length_1232_cov_4.00320	21222
SRR5580056_RNODE_3_length_1232_cov_4.00320	20083
SRR5580057_RNODE_11_length_3734_cov_9.00240	19782
SRR5580057_RNODE_11_length_3734_cov_9.00240	5052
SRR5580057_RNODE_11_length_3734_cov_9.00240	13098
SRR5580057_RNODE_11_length_3734_cov_9.00240	10649
SRR5580057_RNODE_11_length_3734_cov_9.00240	11227
SRR5580057_RNODE_11_length_3734_cov_9.00240	5050
SRR5580057_RNODE_11_length_3734_cov_9.00240	13859
SRR5580057_RNODE_11_length_3734_cov_9.00240	5123
SRR5580057_RNODE_13_length_3840_cov_14.00000	13346
SRR5580057_RNODE_13_length_3840_cov_14.00000	14507
SRR5580057_RNODE_13_length_3840_cov_14.00000	8935
SRR5580057_RNODE_13_length_3840_cov_14.00000	13719
SRR5580057_RNODE_13_length_3840_cov_14.00000	12152
SRR5580057_RNODE_13_length_3840_cov_14.00000	13908
SRR5580057_RNODE_13_length_3840_cov_14.00000	18672
SRR5580057_RNODE_13_length_3840_cov_14.00000	15891
SRR5580057_RNODE_13_length_3840_cov_14.00000	11861
SRR5580057_RNODE_13_length_3840_cov_14.00000	11895
SRR5580057_RNODE_13_length_3840_cov_14.00000	18322
SRR5580057_RNODE_13_length_3840_cov_14.00000	17413
SRR5580057_RNODE_13_length_3840_cov_14.00000	16079
SRR5580057_RNODE_13_length_3840_cov_14.00000	10507
SRR5580057_RNODE_13_length_3840_cov_14.00000	16821
SRR5580057_RNODE_13_length_3840_cov_14.00000	10478
SRR5580057_RNODE_13_length_3840_cov_14.00000	16494
SRR5580057_RNODE_1_length_3331_cov_3.00090	16839
SRR5580057_RNODE_1_length_3331_cov_3.00090	18439
SRR5580057_RNODE_1_length_3331_cov_3.00090	17346
SRR5580057_RNODE_1_length_3331_cov_3.00090	20287
SRR5580059_RNODE_31_length_7096_cov_10.31121	18108
SRR5580059_RNODE_31_length_7096_cov_10.31121	14788
SRR5580059_RNODE_31_length_7096_cov_10.31121	18155
SRR5580059_RNODE_31_length_7096_cov_10.31121	6657
SRR5580059_RNODE_31_length_7096_cov_10.31121	17701
SRR5580059_RNODE_31_length_7096_cov_10.31121	15807
SRR5580059_RNODE_31_length_7096_cov_10.31121	15628
SRR5580059_RNODE_31_length_7096_cov_10.31121	20470
SRR5580059_RNODE_31_length_7096_cov_10.31121	10595
SRR5580059_RNODE_31_length_7096_cov_10.31121	14983
SRR5580059_RNODE_31_length_7096_cov_10.31121	13666
SRR5580059_RNODE_31_length_7096_cov_10.31121	18666
SRR5580059_RNODE_31_length_7096_cov_10.31121	4894
SRR5580059_RNODE_31_length_7096_cov_10.31121	16012
SRR5580059_RNODE_31_length_7096_cov_10.31121	14567
SRR5580059_RNODE_31_length_7096_cov_10.31121	7774
SRR5580059_RNODE_31_length_7096_cov_10.31121	5798
SRR5580059_RNODE_31_length_7096_cov_10.31121	19810
SRR5580059_RNODE_31_length_7096_cov_10.31121	13568
SRR5580059_RNODE_31_length_7096_cov_10.31121	14447
SRR5580059_RNODE_31_length_7096_cov_10.31121	18810
SRR5580059_RNODE_31_length_7096_cov_10.31121	6903
SRR5580059_RNODE_31_length_7096_cov_10.31121	12041
SRR5580059_RNODE_31_length_7096_cov_10.31121	13261
SRR5580059_RNODE_31_length_7096_cov_10.31121	9806
SRR5580059_RNODE_31_length_7096_cov_10.31121	8580
SRR5580059_RNODE_31_length_7096_cov_10.31121	11050
SRR5580059_RNODE_31_length_7096_cov_10.31121	10843
SRR5580059_RNODE_31_length_7096_cov_10.31121	12615
SRR5580059_RNODE_31_length_7096_cov_10.31121	12459
SRR5580059_RNODE_31_length_7096_cov_10.31121	8322
SRR5580059_RNODE_31_length_7096_cov_10.31121	12457
SRR5580061_RNODE_10_length_1309_cov_3.00000	17103
SRR5580061_RNODE_10_length_1309_cov_3.00000	16991
SRR5580061_RNODE_4_length_35765_cov_34.00100	4971
SRR5580061_RNODE_4_length_35765_cov_34.00100	440
SRR5580061_RNODE_4_length_35765_cov_34.00100	4117
SRR5580061_RNODE_4_length_35765_cov_34.00100	510
SRR5580061_RNODE_4_length_35765_cov_34.00100	4390
SRR5580061_RNODE_4_length_35765_cov_34.00100	566
SRR5580061_RNODE_4_length_35765_cov_34.00100	4100
SRR5580061_RNODE_4_length_35765_cov_34.00100	3780
SRR5580061_RNODE_4_length_35765_cov_34.00100	7133
SRR5580061_RNODE_4_length_35765_cov_34.00100	640
SRR5580061_RNODE_4_length_35765_cov_34.00100	6415
SRR5580061_RNODE_4_length_35765_cov_34.00100	3605
SRR5580061_RNODE_4_length_35765_cov_34.00100	3009
SRR5580061_RNODE_4_length_35765_cov_34.00100	5655
SRR5580061_RNODE_4_length_35765_cov_34.00100	5657
SRR5580061_RNODE_4_length_35765_cov_34.00100	6398
SRR5580061_RNODE_4_length_35765_cov_34.00100	13520
SRR5580061_RNODE_4_length_35765_cov_34.00100	1178
SRR5580061_RNODE_4_length_35765_cov_34.00100	6176
SRR5580061_RNODE_4_length_35765_cov_34.00100	9825
SRR5580061_RNODE_4_length_35765_cov_34.00100	3557
SRR5580061_RNODE_4_length_35765_cov_34.00100	5222
SRR5580061_RNODE_4_length_35765_cov_34.00100	7667
SRR5580061_RNODE_4_length_35765_cov_34.00100	845
SRR5580061_RNODE_4_length_35765_cov_34.00100	2983
SRR5580061_RNODE_4_length_35765_cov_34.00100	2915
SRR5580061_RNODE_4_length_35765_cov_34.00100	6786
SRR5580061_RNODE_4_length_35765_cov_34.00100	12787
SRR5580061_RNODE_4_length_35765_cov_34.00100	336
SRR5580061_RNODE_4_length_35765_cov_34.00100	1177
SRR5580061_RNODE_4_length_35765_cov_34.00100	5277
SRR5580061_RNODE_4_length_35765_cov_34.00100	18851
SRR5580061_RNODE_4_length_35765_cov_34.00100	9277
SRR5580061_RNODE_4_length_35765_cov_34.00100	2398
SRR5580061_RNODE_4_length_35765_cov_34.00100	20644
SRR5580061_RNODE_4_length_35765_cov_34.00100	7536
SRR5580061_RNODE_4_length_35765_cov_34.00100	10655
SRR5580061_RNODE_4_length_35765_cov_34.00100	10892
SRR5580061_RNODE_4_length_35765_cov_34.00100	19808
SRR5580061_RNODE_4_length_35765_cov_34.00100	1677
SRR5580061_RNODE_4_length_35765_cov_34.00100	1552
SRR5580061_RNODE_4_length_35765_cov_34.00100	2479
SRR5580061_RNODE_4_length_35765_cov_34.00100	741
SRR5580061_RNODE_4_length_35765_cov_34.00100	7517
SRR5580061_RNODE_4_length_35765_cov_34.00100	16527
SRR5580061_RNODE_4_length_35765_cov_34.00100	15109
SRR5580067_RNODE_9_length_1221_cov_4.00330	18225
SRR5580071_RNODE_8_length_10036_cov_7.99410	15579
SRR5580071_RNODE_8_length_10036_cov_7.99410	4454
SRR5580071_RNODE_8_length_10036_cov_7.99410	5925
SRR5580076_RNODE_10_length_2290_cov_6.00260	15640
SRR5580076_RNODE_10_length_2290_cov_6.00260	10932
SRR5580082_RNODE_9_length_4114_cov_7.27350	4299
SRR5580082_RNODE_9_length_4114_cov_7.27350	13797
SRR5580082_RNODE_9_length_4114_cov_7.27350	3778
SRR5580083_RNODE_3_length_3695_cov_6.00160	9435
SRR5580087_RNODE_7_length_2237_cov_5.00220	19918
SRR5580087_RNODE_7_length_2237_cov_5.00220	19620
SRR5580087_RNODE_7_length_2237_cov_5.00220	13478
SRR5580087_RNODE_7_length_2237_cov_5.00220	21126
SRR5580087_RNODE_7_length_2237_cov_5.00220	19509
SRR5580087_RNODE_7_length_2237_cov_5.00220	15200
SRR5580087_RNODE_7_length_2237_cov_5.00220	15168
SRR5580089_RNODE_6_length_3367_cov_8.53010	15184
SRR5580092_RNODE_7_length_3222_cov_273.00000	19756
SRR5580093_RNODE_8_length_2599_cov_226.07000	8501
SRR5580094_RNODE_4_length_3573_cov_42.73720	8665
SRR5580094_RNODE_4_length_3573_cov_42.73720	5198
SRR5580094_RNODE_4_length_3573_cov_42.73720	9614
SRR5580094_RNODE_4_length_3573_cov_42.73720	14597
SRR5580094_RNODE_4_length_3573_cov_42.73720	12105
SRR5580094_RNODE_4_length_3573_cov_42.73720	5777
SRR5580094_RNODE_4_length_3573_cov_42.73720	6029
SRR5580094_RNODE_4_length_3573_cov_42.73720	11069
SRR5580094_RNODE_4_length_3573_cov_42.73720	5192
SRR5580094_RNODE_4_length_3573_cov_42.73720	16861
SRR5580094_RNODE_4_length_3573_cov_42.73720	8363
SRR5580094_RNODE_4_length_3573_cov_42.73720	6143
SRR5580094_RNODE_4_length_3573_cov_42.73720	13707
SRR5580094_RNODE_4_length_3573_cov_42.73720	5323
SRR5580094_RNODE_4_length_3573_cov_42.73720	5371
SRR5580094_RNODE_4_length_3573_cov_42.73720	12246
SRR5580094_RNODE_4_length_3573_cov_42.73720	7184
SRR5580094_RNODE_4_length_3573_cov_42.73720	13877
SRR5580095_RNODE_5_length_1595_cov_10.92600	14336
SRR5580095_RNODE_5_length_1595_cov_10.92600	18910
SRR5580095_RNODE_5_length_1595_cov_10.92600	16414
SRR5580095_RNODE_5_length_1595_cov_10.92600	14320
SRR5580099_RNODE_13_length_6851_cov_34.63741	6286
SRR5580099_RNODE_13_length_6851_cov_34.63741	14050
SRR5580099_RNODE_13_length_6851_cov_34.63741	13574
SRR5580099_RNODE_13_length_6851_cov_34.63741	9641
SRR5580099_RNODE_13_length_6851_cov_34.63741	7557
SRR5580099_RNODE_13_length_6851_cov_34.63741	10192
SRR5580099_RNODE_13_length_6851_cov_34.63741	3182
SRR5580099_RNODE_13_length_6851_cov_34.63741	7867
SRR5580099_RNODE_13_length_6851_cov_34.63741	15548
SRR5580099_RNODE_13_length_6851_cov_34.63741	8535
SRR5580099_RNODE_13_length_6851_cov_34.63741	5366
SRR5580099_RNODE_13_length_6851_cov_34.63741	5953
SRR5580099_RNODE_13_length_6851_cov_34.63741	11328
SRR5580099_RNODE_13_length_6851_cov_34.63741	15853
SRR5580099_RNODE_13_length_6851_cov_34.63741	11341
SRR5580099_RNODE_13_length_6851_cov_34.63741	11573
SRR5580099_RNODE_13_length_6851_cov_34.63741	11612
SRR5580099_RNODE_13_length_6851_cov_34.63741	16443
SRR5580099_RNODE_13_length_6851_cov_34.63741	4351
SRR5580099_RNODE_13_length_6851_cov_34.63741	13085
SRR5580099_RNODE_13_length_6851_cov_34.63741	15907
SRR5580099_RNODE_13_length_6851_cov_34.63741	4092
SRR5580099_RNODE_13_length_6851_cov_34.63741	16425
SRR5580099_RNODE_13_length_6851_cov_34.63741	4693
SRR5580099_RNODE_13_length_6851_cov_34.63741	17657
SRR5580099_RNODE_13_length_6851_cov_34.63741	7465
SRR5580099_RNODE_13_length_6851_cov_34.63741	12671
SRR5580099_RNODE_13_length_6851_cov_34.63741	17404
SRR5580099_RNODE_13_length_6851_cov_34.63741	2495
SRR5580099_RNODE_13_length_6851_cov_34.63741	19289
SRR5580099_RNODE_13_length_6851_cov_34.63741	19348
SRR5580099_RNODE_13_length_6851_cov_34.63741	19953
SRR5580103_RNODE_111_length_13323_cov_12.49300	15732
SRR5580103_RNODE_111_length_13323_cov_12.49300	15789
SRR5580103_RNODE_111_length_13323_cov_12.49300	11524
SRR5580103_RNODE_18_length_3087_cov_3.77970	21180
SRR5580103_RNODE_18_length_3087_cov_3.77970	16875
SRR5580103_RNODE_18_length_3087_cov_3.77970	17227
SRR5580107_RNODE_3_length_1534_cov_3.00200	20410
SRR5580107_RNODE_3_length_1534_cov_3.00200	17284
SRR5580107_RNODE_3_length_1534_cov_3.00200	17105
SRR5580107_RNODE_3_length_1534_cov_3.00200	20915
SRR5580111_RNODE_2_length_61781_cov_15.57350	18393
SRR5580111_RNODE_2_length_61781_cov_15.57350	10263
SRR5580111_RNODE_2_length_61781_cov_15.57350	10290
SRR5580115_RNODE_4_length_8793_cov_23.61740	10331
SRR5580115_RNODE_4_length_8793_cov_23.61740	10624
SRR5580115_RNODE_4_length_8793_cov_23.61740	5385
SRR5580115_RNODE_4_length_8793_cov_23.61740	11735
SRR5580115_RNODE_4_length_8793_cov_23.61740	9730
SRR5580115_RNODE_4_length_8793_cov_23.61740	15490
SRR5580115_RNODE_4_length_8793_cov_23.61740	8559
SRR5580115_RNODE_4_length_8793_cov_23.61740	8937
SRR5580115_RNODE_4_length_8793_cov_23.61740	3952
SRR5580115_RNODE_4_length_8793_cov_23.61740	20412
SRR5580115_RNODE_4_length_8793_cov_23.61740	2208
SRR5580115_RNODE_4_length_8793_cov_23.61740	5587
SRR5580115_RNODE_4_length_8793_cov_23.61740	6253
SRR5580115_RNODE_4_length_8793_cov_23.61740	5170
SRR5580115_RNODE_4_length_8793_cov_23.61740	13181
SRR5580115_RNODE_4_length_8793_cov_23.61740	7907
SRR5580115_RNODE_4_length_8793_cov_23.61740	10220
SRR5580115_RNODE_4_length_8793_cov_23.61740	1579
SRR5580115_RNODE_4_length_8793_cov_23.61740	14526
SRR5580115_RNODE_4_length_8793_cov_23.61740	20803
SRR5580115_RNODE_4_length_8793_cov_23.61740	3302
SRR5580115_RNODE_4_length_8793_cov_23.61740	11934
SRR5580115_RNODE_4_length_8793_cov_23.61740	20008
SRR5580115_RNODE_4_length_8793_cov_23.61740	18006
SRR5580115_RNODE_4_length_8793_cov_23.61740	13885
SRR5580115_RNODE_4_length_8793_cov_23.61740	14231
SRR5580115_RNODE_4_length_8793_cov_23.61740	12943
SRR5580115_RNODE_4_length_8793_cov_23.61740	19028
SRR5580115_RNODE_4_length_8793_cov_23.61740	6861
SRR5580115_RNODE_4_length_8793_cov_23.61740	15621
SRR5580115_RNODE_4_length_8793_cov_23.61740	19111
SRR5580115_RNODE_4_length_8793_cov_23.61740	17771
SRR5580115_RNODE_4_length_8793_cov_23.61740	16176
SRR5580115_RNODE_4_length_8793_cov_23.61740	18051
SRR5580115_RNODE_4_length_8793_cov_23.61740	17723
SRR5580115_RNODE_4_length_8793_cov_23.61740	18733
SRR5580115_RNODE_4_length_8793_cov_23.61740	6302
SRR5580115_RNODE_4_length_8793_cov_23.61740	14368
SRR5580115_RNODE_4_length_8793_cov_23.61740	18261
SRR5580115_RNODE_4_length_8793_cov_23.61740	17032
SRR5580115_RNODE_4_length_8793_cov_23.61740	7491
SRR5580115_RNODE_4_length_8793_cov_23.61740	19065
SRR5580115_RNODE_4_length_8793_cov_23.61740	18756
SRR5580116_RNODE_10_length_1810_cov_7.00390	20016
SRR5580116_RNODE_5_length_2498_cov_9.52040	11400
SRR5580117_RNODE_1_length_1387_cov_4.46500	17240
SRR5580121_RNODE_78_length_17909_cov_265.06161	19388
SRR5580121_RNODE_78_length_17909_cov_265.06161	15674
SRR5580121_RNODE_78_length_17909_cov_265.06161	12354
SRR5580121_RNODE_78_length_17909_cov_265.06161	14047
SRR5580121_RNODE_78_length_17909_cov_265.06161	12201
SRR5580121_RNODE_78_length_17909_cov_265.06161	1352
SRR5580121_RNODE_78_length_17909_cov_265.06161	12719
SRR5580121_RNODE_78_length_17909_cov_265.06161	12364
SRR5580121_RNODE_78_length_17909_cov_265.06161	12485
SRR5580121_RNODE_78_length_17909_cov_265.06161	12558
SRR5580121_RNODE_78_length_17909_cov_265.06161	13346
SRR5580121_RNODE_78_length_17909_cov_265.06161	13719
SRR5580121_RNODE_78_length_17909_cov_265.06161	2914
SRR5580121_RNODE_78_length_17909_cov_265.06161	20170
SRR5580121_RNODE_78_length_17909_cov_265.06161	12259
SRR5580121_RNODE_78_length_17909_cov_265.06161	14238
SRR5580121_RNODE_78_length_17909_cov_265.06161	20087
SRR5580121_RNODE_78_length_17909_cov_265.06161	14776
SRR5580121_RNODE_78_length_17909_cov_265.06161	14832
SRR5580121_RNODE_78_length_17909_cov_265.06161	14834
SRR5580121_RNODE_78_length_17909_cov_265.06161	14765
SRR5580121_RNODE_78_length_17909_cov_265.06161	11609
SRR5580121_RNODE_78_length_17909_cov_265.06161	3100
SRR5580121_RNODE_78_length_17909_cov_265.06161	15864
SRR5580121_RNODE_78_length_17909_cov_265.06161	20013
SRR5580121_RNODE_78_length_17909_cov_265.06161	12038
SRR5580121_RNODE_78_length_17909_cov_265.06161	12152
SRR5580121_RNODE_78_length_17909_cov_265.06161	14062
SRR5580121_RNODE_78_length_17909_cov_265.06161	18664
SRR5580121_RNODE_78_length_17909_cov_265.06161	18672
SRR5580121_RNODE_78_length_17909_cov_265.06161	1927
SRR5580121_RNODE_78_length_17909_cov_265.06161	19340
SRR5580121_RNODE_78_length_17909_cov_265.06161	7389
SRR5580121_RNODE_78_length_17909_cov_265.06161	19917
SRR5580121_RNODE_78_length_17909_cov_265.06161	12809
SRR5580121_RNODE_78_length_17909_cov_265.06161	12869
SRR5580121_RNODE_78_length_17909_cov_265.06161	13012
SRR5580121_RNODE_78_length_17909_cov_265.06161	8733
SRR5580121_RNODE_78_length_17909_cov_265.06161	8814
SRR5580121_RNODE_78_length_17909_cov_265.06161	9227
SRR5580121_RNODE_78_length_17909_cov_265.06161	18412
SRR5580121_RNODE_78_length_17909_cov_265.06161	9332
SRR5580121_RNODE_78_length_17909_cov_265.06161	9651
SRR5580121_RNODE_78_length_17909_cov_265.06161	14327
SRR5580121_RNODE_78_length_17909_cov_265.06161	14352
SRR5580121_RNODE_78_length_17909_cov_265.06161	14507
SRR5580121_RNODE_78_length_17909_cov_265.06161	2205
SRR5580121_RNODE_78_length_17909_cov_265.06161	2401
SRR5580121_RNODE_78_length_17909_cov_265.06161	10735
SRR5580121_RNODE_78_length_17909_cov_265.06161	10759
SRR5580121_RNODE_78_length_17909_cov_265.06161	15065
SRR5580121_RNODE_78_length_17909_cov_265.06161	3301
SRR5580121_RNODE_78_length_17909_cov_265.06161	15891
SRR5580121_RNODE_78_length_17909_cov_265.06161	9231
SRR5580121_RNODE_78_length_17909_cov_265.06161	15915
SRR5580121_RNODE_78_length_17909_cov_265.06161	10049
SRR5580121_RNODE_78_length_17909_cov_265.06161	10081
SRR5580121_RNODE_78_length_17909_cov_265.06161	10368
SRR5580121_RNODE_78_length_17909_cov_265.06161	10439
SRR5580121_RNODE_78_length_17909_cov_265.06161	10538
SRR5580121_RNODE_78_length_17909_cov_265.06161	10632
SRR5580121_RNODE_78_length_17909_cov_265.06161	7714
SRR5580121_RNODE_78_length_17909_cov_265.06161	7737
SRR5580121_RNODE_78_length_17909_cov_265.06161	11125
SRR5580121_RNODE_78_length_17909_cov_265.06161	17616
SRR5580121_RNODE_78_length_17909_cov_265.06161	11623
SRR5580121_RNODE_78_length_17909_cov_265.06161	17979
SRR5580121_RNODE_78_length_17909_cov_265.06161	18133
SRR5580121_RNODE_78_length_17909_cov_265.06161	18305
SRR5580121_RNODE_78_length_17909_cov_265.06161	18338
SRR5580121_RNODE_78_length_17909_cov_265.06161	6727
SRR5580121_RNODE_78_length_17909_cov_265.06161	7383
SRR5580121_RNODE_78_length_17909_cov_265.06161	2129
SRR5580121_RNODE_78_length_17909_cov_265.06161	7564
SRR5580121_RNODE_78_length_17909_cov_265.06161	16669
SRR5580121_RNODE_78_length_17909_cov_265.06161	16737
SRR5580121_RNODE_78_length_17909_cov_265.06161	7771
SRR5580121_RNODE_78_length_17909_cov_265.06161	19943
SRR5580121_RNODE_78_length_17909_cov_265.06161	19965
SRR5580121_RNODE_78_length_17909_cov_265.06161	8515
SRR5580121_RNODE_78_length_17909_cov_265.06161	3882
SRR5580121_RNODE_78_length_17909_cov_265.06161	3962
SRR5580121_RNODE_78_length_17909_cov_265.06161	20268
SRR5580121_RNODE_78_length_17909_cov_265.06161	21101
SRR5580121_RNODE_78_length_17909_cov_265.06161	21200
SRR5580121_RNODE_78_length_17909_cov_265.06161	16200
SRR5580121_RNODE_78_length_17909_cov_265.06161	16494
SRR5580121_RNODE_78_length_17909_cov_265.06161	4483
SRR5580121_RNODE_78_length_17909_cov_265.06161	4925
SRR5580121_RNODE_78_length_17909_cov_265.06161	16973
SRR5580121_RNODE_78_length_17909_cov_265.06161	3259
SRR5580121_RNODE_78_length_17909_cov_265.06161	5965
SRR5580121_RNODE_78_length_17909_cov_265.06161	3799
SRR5580121_RNODE_78_length_17909_cov_265.06161	6222
SRR5580121_RNODE_78_length_17909_cov_265.06161	6485
SRR5580121_RNODE_78_length_17909_cov_265.06161	4097
SRR5580121_RNODE_78_length_17909_cov_265.06161	15924
SRR5580121_RNODE_78_length_17909_cov_265.06161	16137
SRR5580121_RNODE_78_length_17909_cov_265.06161	4398
SRR5580121_RNODE_78_length_17909_cov_265.06161	4467
SRR5580121_RNODE_78_length_17909_cov_265.06161	8408
SRR5580121_RNODE_78_length_17909_cov_265.06161	17766
SRR5580121_RNODE_78_length_17909_cov_265.06161	5006
SRR5580121_RNODE_78_length_17909_cov_265.06161	17236
SRR5580121_RNODE_78_length_17909_cov_265.06161	6653
SRR5580121_RNODE_78_length_17909_cov_265.06161	6656
SRR5580121_RNODE_78_length_17909_cov_265.06161	6109
SRR5580121_RNODE_78_length_17909_cov_265.06161	5782
SRR5580121_RNODE_78_length_17909_cov_265.06161	5886
SRR5580121_RNODE_78_length_17909_cov_265.06161	4309
SRR5580121_RNODE_78_length_17909_cov_265.06161	8513
SRR5580128_RNODE_8_length_6715_cov_5.35290	10980
SRR5580129_RNODE_7_length_2489_cov_45.59340	19907
SRR5580129_RNODE_7_length_2489_cov_45.59340	15325
SRR5580129_RNODE_7_length_2489_cov_45.59340	17808
SRR935357_RNODE_51_length_5273_cov_6.46763	8170
SRR935357_RNODE_51_length_5273_cov_6.46763	8126
SRR935357_RNODE_51_length_5273_cov_6.46763	6378
SRR935357_RNODE_51_length_5273_cov_6.46763	15837
SRR935357_RNODE_51_length_5273_cov_6.46763	15864
SRR935357_RNODE_51_length_5273_cov_6.46763	5469
SRR935357_RNODE_51_length_5273_cov_6.46763	18195
SRR935357_RNODE_51_length_5273_cov_6.46763	18278
SRR935357_RNODE_51_length_5273_cov_6.46763	13368
SRR935357_RNODE_51_length_5273_cov_6.46763	17508
SRR935357_RNODE_51_length_5273_cov_6.46763	14873
SRR935357_RNODE_51_length_5273_cov_6.46763	15000
SRR935357_RNODE_51_length_5273_cov_6.46763	8467
SRR935357_RNODE_51_length_5273_cov_6.46763	14327
SRR935357_RNODE_51_length_5273_cov_6.46763	16582
SRR935357_RNODE_51_length_5273_cov_6.46763	9832
SRR935357_RNODE_51_length_5273_cov_6.46763	12538
